distinct_bib,title,deweyClass,itemtype,bibNumber,subject
2326367,"Best lesbian love stories 2004",,acbk,2326367,"Lesbians writings American"
2326367,"Best lesbian love stories 2004",,acbk,2326367,"Love stories American"
2328991,"ILLM MONOLOGUES AND SCENES FOR LESBIAN ACTORS",,dcillb,2328991,
2330393,"Together forever the gay mans guide to lifelong love",155.3,acbk,2330393,"Gay couples"
2330393,"Together forever the gay mans guide to lifelong love",155.3,acbk,2330393,"Gay male couples"
2330393,"Together forever the gay mans guide to lifelong love",155.3,acbk,2330393,"Gay men Psychology"
2330393,"Together forever the gay mans guide to lifelong love",155.3,acbk,2330393,"Interpersonal relations"
2330393,"Together forever the gay mans guide to lifelong love",155.3,acbk,2330393,Love
2333209,"ILLM GAY MYSTICISM ECSTASY AND TRANSFIGURATION THROUGH DIVINE LOVE",,dcillb,2333209,
2333248,"Behind every great woman theres a fabulous gay man advice from a guy who gives it to you straight",306.7,acbk,2333248,"Dating Social customs"
2333248,"Behind every great woman theres a fabulous gay man advice from a guy who gives it to you straight",306.7,acbk,2333248,"Gay men Relations with heterosexual women"
2333248,"Behind every great woman theres a fabulous gay man advice from a guy who gives it to you straight",306.7,acbk,2333248,"Man woman relationships"
2333248,"Behind every great woman theres a fabulous gay man advice from a guy who gives it to you straight",306.7,acbk,2333248,"Single women Life skills guides"
2333248,"Behind every great woman theres a fabulous gay man advice from a guy who gives it to you straight",306.7,acbk,2333248,"Single women Psychology"
2333339,"tragedy of todays gays",306.7662,acbk,2333339,"AIDS Disease Social aspects"
2333339,"tragedy of todays gays",306.7662,acbk,2333339,"Gay men United States Social conditions"
2333339,"tragedy of todays gays",306.7662,acbk,2333339,"Gays Government policy United States"
2333339,"tragedy of todays gays",306.7662,acbk,2333339,"Gays United States Social conditions"
2333339,"tragedy of todays gays",306.7662,acbk,2333339,"Homophobia United States"
2334992,"ILLM GLORIA GOES TO GAY PRIDE",,dcillb,2334992,
2336012,"Queer images a history of gay and lesbian film in America",791.43653,acbk,2336012,"Gays in motion pictures"
2336012,"Queer images a history of gay and lesbian film in America",791.43653,acbk,2336012,"Homosexuality and motion pictures"
2336012,"Queer images a history of gay and lesbian film in America",791.43653,acbk,2336012,"Homosexuality in motion pictures"
2336012,"Queer images a history of gay and lesbian film in America",791.43653,acbk,2336012,"Motion pictures United States"
2337610,"Kyun Ho gaya na",,acdvd,2337610,"Feature films"
2337610,"Kyun Ho gaya na",,acdvd,2337610,"Man woman relationships India Drama"
2337610,"Kyun Ho gaya na",,acdvd,2337610,"Motion pictures Hindi"
2337610,"Kyun Ho gaya na",,acdvd,2337610,"Romantic comedy films"
2337985,"ILLM HILIGAYNON ILLONGGO",,dcillb,2337985,
2339074,"ILLM PASSION TO PRESERVE GAY MEN AS KEEPERS OF CULTURE",,dcillb,2339074,
2339646,"ILLM ABERRATIONS IN BLACK TOWARD A QUEER OF COLOR",,dcillb,2339646,
2340401,"Gay marriage and democracy equality for all",306.848,acbk,2340401,"Democracy United States"
2340401,"Gay marriage and democracy equality for all",306.848,acbk,2340401,"Gay rights United States"
2340401,"Gay marriage and democracy equality for all",306.848,acbk,2340401,"Homophobia United States"
2340401,"Gay marriage and democracy equality for all",306.848,acbk,2340401,"Same sex marriage United States"
2341147,"ILLM DIRTY POOLE THE AUTOBIOGRAPHY OF A GAY PORN PIONEER",,dcillb,2341147,
2341537,"ILLM BRAZEN FEMME QUEERING FEMININITY",,dcillb,2341537,
2342125,"ILLM SUICIDE TUESDAY GAY MEN AND THE CRYSTAL METH SCARE",,dcillb,2342125,
2342477,"ILLM Queer as folk the book",,dcillb,2342477,
2342555,"ILLM Eerie queerie Vol 1",,dcillb,2342555,
2342585,"queer encyclopedia of film television",790.20866,acbk,2342585,"Gays Biography Dictionaries"
2342585,"queer encyclopedia of film television",790.20866,acbk,2342585,"Gays in the performing arts Biography Dictionaries"
2344345,"ILLM BARRACK BUDDIES AND SOLDIER LOVERS DIALOGUES WITH GAY YOUNG MEN IN THE U S MILITARY",,dcillb,2344345,
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Adult children of aging parents United States Biography"
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Aging parents Care United States"
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Caregivers United States Biography"
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Gay men Family relationships United States"
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Gay men United States Family relationships"
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Sons Family relationships United States"
2344611,"My fathers keeper the story of a gay son and his aging parents",306.87409,acbk,2344611,"Sons United States Family relationships"
2345997,"Marvin Gaye at the Copa",782.42166,accd,2345997,"Popular music 1961 1970"
2346732,"Gay marriage real life ten stories of love and family",306.84809,acbk,2346732,"Same sex marriage"
2347360,"Straight to Jesus sexual and Christian conversions in the ex gay movement",306.66183,acbk,2347360,"Church work with gays California San Rafael Case studies"
2347360,"Straight to Jesus sexual and Christian conversions in the ex gay movement",306.66183,acbk,2347360,"Ex gay movement California San Rafael Case studies"
2347360,"Straight to Jesus sexual and Christian conversions in the ex gay movement",306.66183,acbk,2347360,"New Hope Ministries Case studies"
2347667,"Best gay love stories 2006",,acbk,2347667,"Gay men Fiction"
2347667,"Best gay love stories 2006",,acbk,2347667,"Love stories American"
2347735,"ILLM Eerie queerie Vol 2",,dcillb,2347735,
2348795,"Marvin Gaye Volume 2 The 70s",782.42166,accd,2348795,"Popular music 1961 1970"
2348795,"Marvin Gaye Volume 2 The 70s",782.42166,accd,2348795,"Popular music 1971 1980"
2348795,"Marvin Gaye Volume 2 The 70s",782.42166,accd,2348795,"Soul music"
2348953,"ILLM Eerie queerie Vol 3",,dcillb,2348953,
2349588,"Daughters of darkness lesbian vampire stories",,acbk,2349588,"Erotic stories American"
2349588,"Daughters of darkness lesbian vampire stories",,acbk,2349588,"Lesbian vampires Sexual behavior Fiction"
2349589,"Best gay erotica 2006",,acbk,2349589,"Erotic stories American"
2349589,"Best gay erotica 2006",,acbk,2349589,"Gay men Sexual behavior Fiction"
2350092,"Confessions of the other mother nonbiological lesbian moms tell all",306.8743,acbk,2350092,"Lesbian mothers Biography"
2350092,"Confessions of the other mother nonbiological lesbian moms tell all",306.8743,acbk,2350092,"Nonbiological mothers Biography"
2350491,"Teens gay issues",305.235,acbk,2350491,"Gay rights"
2350491,"Teens gay issues",305.235,acbk,2350491,"Gay rights Juvenile literature"
2350491,"Teens gay issues",305.235,acbk,2350491,"Gay rights United States Juvenile literature"
2350491,"Teens gay issues",305.235,acbk,2350491,"Gay youth"
2350491,"Teens gay issues",305.235,acbk,2350491,"Gay youth Juvenile literature"
2350491,"Teens gay issues",305.235,acbk,2350491,"Gay youth United States Juvenile literature"
2350491,"Teens gay issues",305.235,acbk,2350491,Homosexuality
2350491,"Teens gay issues",305.235,acbk,2350491,"Homosexuality Juvenile literature"
2350580,"50 fabulous gay friendly places to live",306.76609,acbk,2350580,"Gay communities United States Directories"
2350580,"50 fabulous gay friendly places to live",306.76609,acbk,2350580,"Gay community United States Directories"
2351543,"ILLM Is the homosexual my neighbor another Christian view",,dcillb,2351543,
2352170,"ILLM Eerie queerie Vol 4",,dcillb,2352170,
2352714,"ILLM Just take your frock off a lesbian life",,dcillb,2352714,
2352917,"Queer as folk the book",791.4572,acbk,2352917,"Queer as folk Television program United States"
2354229,"ILLM Queer composition of Americas sound gay modernists American music and national identity",,dcillb,2354229,
2355581,"Queer as folk The final season",,acdvd,2355581,"Gays Pennsylvania Pittsburgh Drama"
2355581,"Queer as folk The final season",,acdvd,2355581,"Video recordings for the hearing impaired"
2356657,"Commitment and healing gay men and the need for romantic love",306.7662,acbk,2356657,"Commitment Psychology"
2356657,"Commitment and healing gay men and the need for romantic love",306.7662,acbk,2356657,"Gay men Mental health"
2356657,"Commitment and healing gay men and the need for romantic love",306.7662,acbk,2356657,"Gay men Psychology"
2356657,"Commitment and healing gay men and the need for romantic love",306.7662,acbk,2356657,"Interpersonal relations"
2356657,"Commitment and healing gay men and the need for romantic love",306.7662,acbk,2356657,Love
2357405,"Fresh men 2 new voices in gay fiction",,acbk,2357405,"American fiction 21st century"
2357405,"Fresh men 2 new voices in gay fiction",,acbk,2357405,"American fiction Male authors"
2357405,"Fresh men 2 new voices in gay fiction",,acbk,2357405,"Gay men Fiction"
2357405,"Fresh men 2 new voices in gay fiction",,acbk,2357405,"Gay mens writings American"
2358129,"Gay New York gender urban culture and the makings of the gay male world 1890 1940",305.38966,acbk,2358129,"Gay men New York State New York History 20th century"
2358129,"Gay New York gender urban culture and the makings of the gay male world 1890 1940",305.38966,acbk,2358129,"Homosexuality Male New York State New York History 20th century"
2358129,"Gay New York gender urban culture and the makings of the gay male world 1890 1940",305.38966,acbk,2358129,"Male homosexuality New York State New York History 20th century"
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,"Children of gay parents Psychology Juvenile literature"
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,"Gay parents"
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,"Gay parents Juvenile literature"
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,Homosexuality
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,"Homosexuality Juvenile literature"
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,"Parent and child"
2358801,"How it feels to have a gay or lesbian parent a book by kids for kids of all ages",306.87408,jcbk,2358801,"Parent and child Juvenile literature"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Clerks Sexual behavior Drama"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Comedy films"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Feature films"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Married people Drama"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Motion pictures Spanish"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Office politics Drama"
2358926,"7 mujeres 1 homosexual y Carlos",,acdvd,2358926,"Video recordings for the hearing impaired"
2360985,"ILLM English Cayuga Cayuga English dictionary Gayogohono Hnyoohneha Wadewenagadas ohyadohsrodÃ‚Â¢",,dcillb,2360985,
2361544,"Gay marriage",306.84809,acbk,2361544,"Same sex marriage"
2361544,"Gay marriage",306.84809,acbk,2361544,"Same sex marriage United States"
2362294,"full spectrum a new generation of writing about gay lesbian bisexual transgender questioning and other identities",306.76608,acbk,2362294,"Gay youth"
2362294,"full spectrum a new generation of writing about gay lesbian bisexual transgender questioning and other identities",306.76608,acbk,2362294,"Gay youths writings"
2362294,"full spectrum a new generation of writing about gay lesbian bisexual transgender questioning and other identities",306.76608,acbk,2362294,"Gender identity"
2362294,"full spectrum a new generation of writing about gay lesbian bisexual transgender questioning and other identities",306.76608,acbk,2362294,"Sexual minority youth"
2362294,"full spectrum a new generation of writing about gay lesbian bisexual transgender questioning and other identities",306.76608,acbk,2362294,"Sexual orientation"
